Temperature [degC],Current [A],SoC,C1 [F]
20,400,0.0,32540.488023311133
20,400,0.05,34032.690611668935
20,400,0.1,35488.787273745365
20,400,0.15000000000000002,36881.11109878332
20,400,0.2,38179.27295153833
20,400,0.25,39351.2878421437
20,400,0.30000000000000004,40365.10918922182
20,400,0.35000000000000003,41190.491168748275
20,400,0.4,41801.022164332484
20,400,0.45,42176.10611196857
20,400,0.5,42302.634430304475
20,400,0.55,42176.10611196856
20,400,0.6000000000000001,41801.022164332484
20,400,0.65,41190.491168748275
20,400,0.7000000000000001,40365.10918922182
20,400,0.75,39351.2878421437
20,400,0.8,38179.27295153833
20,400,0.8500000000000001,36881.11109878332
20,400,0.9,35488.787273745365
20,400,0.9500000000000001,34032.69061166892
20,400,1.0,32540.488023311133
20,450,0.0,32383.287598077746
20,450,0.05,33868.28147827923
20,450,0.1,35317.34385696399
20,450,0.15000000000000002,36702.94147994862
20,450,0.2,37994.8320194053
20,450,0.25,39161.18500232658
20,450,0.30000000000000004,40170.10866173766
20,450,0.35000000000000003,40991.50328870602
20,450,0.4,41599.084859190785
20,450,0.45,41972.356807079836
20,450,0.5,42098.27387750107
20,450,0.55,41972.35680707983
20,450,0.6000000000000001,41599.084859190785
20,450,0.65,40991.50328870602
20,450,0.7000000000000001,40170.10866173766
20,450,0.75,39161.18500232658
20,450,0.8,37994.8320194053
20,450,0.8500000000000001,36702.94147994862
20,450,0.9,35317.34385696399
20,450,0.9500000000000001,33868.28147827922
20,450,1.0,32383.287598077746
20,500,0.0,32227.598715394673
20,500,0.05,33705.453201941345
20,500,0.1,35147.54893457474
20,500,0.15000000000000002,36526.48503052579
20,500,0.2,37812.16455777354
20,500,0.25,38972.91007443077
20,500,0.30000000000000004,39976.98313932546
20,500,0.35000000000000003,40794.428753664164
20,500,0.4,41399.08925890621
20,500,0.45,41770.56663012272
20,500,0.5,41895.87833001308
20,500,0.55,41770.56663012271
20,500,0.6000000000000001,41399.08925890621
20,500,0.65,40794.428753664164
20,500,0.7000000000000001,39976.98313932546
20,500,0.75,38972.91007443077
20,500,0.8,37812.16455777354
20,500,0.8500000000000001,36526.48503052579
20,500,0.9,35147.54893457474
20,500,0.9500000000000001,33705.45320194133
20,500,1.0,32227.598715394673
20,550,0.0,32073.399678478916
20,550,0.05,33544.18309092727
20,550,0.1,34979.378843978695
20,550,0.15000000000000002,36351.71715956634
20,550,0.2,37631.24511012869
20,550,0.25,38786.43682048613
20,550,0.30000000000000004,39785.70570803682
20,550,0.35000000000000003,40599.24009934041
20,550,0.4,41201.00749211718
20,550,0.45,41570.70745964367
20,550,0.5,41695.419582022594
20,550,0.55,41570.707459643665
20,550,0.6000000000000001,41201.00749211718
20,550,0.65,40599.24009934041
20,550,0.7000000000000001,39785.70570803682
20,550,0.75,38786.43682048613
20,550,0.8,37631.24511012869
20,550,0.8500000000000001,36351.71715956634
20,550,0.9,34979.378843978695
20,550,0.9500000000000001,33544.18309092726
20,550,1.0,32073.399678478916
20,600,0.0,31920.66920381949
20,600,0.05,33384.44888573238
20,600,0.1,34812.81037329307
20,600,0.15000000000000002,36178.61374452078
20,600,0.2,37452.04870484237
20,600,0.25,38601.73950229334
20,600,0.30000000000000004,39596.24996656998
20,600,0.35000000000000003,40405.91038458164
20,600,0.4,41004.8122183452
20,600,0.45,41372.75170983584
20,600,0.5,41496.86996496534
20,600,0.55,41372.75170983583
20,600,0.6000000000000001,41004.8122183452
20,600,0.65,40405.91038458164
20,600,0.7000000000000001,39596.24996656998
20,600,0.75,38601.73950229334
20,600,0.8,37452.04870484237
20,600,0.8500000000000001,36178.61374452078
20,600,0.9,34812.81037329307
20,600,0.9500000000000001,33384.44888573237
20,600,1.0,31920.66920381949
20,650,0.0,31769.38641138433
20,650,0.05,33226.22874883318
20,650,0.1,34647.820750670835
20,650,0.15000000000000002,36007.15112013917
20,650,0.2,37274.55084368197
20,650,0.25,38418.792869581055
20,650,0.30000000000000004,39408.590014121786
20,650,0.35000000000000003,40214.41317896752
20,650,0.4,40810.47661541465
20,650,0.45,41176.67231784609
20,650,0.5,41300.20233479963
20,650,0.55,41176.67231784609
20,650,0.6000000000000001,40810.47661541465
20,650,0.65,40214.41317896752
20,650,0.7000000000000001,39408.590014121786
20,650,0.75,38418.792869581055
20,650,0.8,37274.55084368197
20,650,0.8500000000000001,36007.15112013917
20,650,0.9,34647.820750670835
20,650,0.9500000000000001,33226.228748833164
20,650,1.0,31769.38641138433
20,700,0.0,31619.53081510421
20,700,0.05,33069.5012547349
20,700,0.1,34484.387633922386
20,700,0.15000000000000002,35837.30606768568
20,700,0.2,37098.72749064574
20,700,0.25,38237.57214849812
20,700,0.30000000000000004,39222.70043858346
20,700,0.35000000000000003,40024.72255076484
20,700,0.4,40617.97436722872
20,700,0.45,40982.44273144116
20,700,0.5,41105.39005963548
20,700,0.55,40982.44273144115
20,700,0.6000000000000001,40617.97436722872
20,700,0.65,40024.72255076484
20,700,0.7000000000000001,39222.70043858346
20,700,0.75,38237.57214849812
20,700,0.8,37098.72749064574
20,700,0.8500000000000001,35837.30606768568
20,700,0.9,34484.387633922386
20,700,0.9500000000000001,33069.50125473489
20,700,1.0,31619.53081510421
30,-400,0.0,42656.31299045655
30,-400,0.05,44612.394921635976
30,-400,0.1,46521.146717779804
30,-400,0.15000000000000002,48346.3006866552
30,-400,0.2,50048.02065667285
30,-400,0.25,51584.378500087
30,-400,0.30000000000000004,52913.36535075717
30,-400,0.35000000000000003,53995.332899312096
30,-400,0.4,54795.65897983549
30,-400,0.45,55287.34485303441
30,-400,0.5,55453.206887593515
30,-400,0.55,55287.3448530344
30,-400,0.6000000000000001,54795.65897983549
30,-400,0.65,53995.332899312096
30,-400,0.7000000000000001,52913.36535075717
30,-400,0.75,51584.378500087
30,-400,0.8,50048.02065667285
30,-400,0.8500000000000001,48346.3006866552
30,-400,0.9,46521.146717779804
30,-400,0.9500000000000001,44612.39492163597
30,-400,1.0,42656.31299045655
30,-350,0.0,42864.39256601976
30,-350,0.05,44830.0163602781
30,-350,0.1,46748.079140793365
30,-350,0.15000000000000002,48582.136299760845
30,-350,0.2,50292.15734280297
30,-350,0.25,51836.009614721566
30,-350,0.30000000000000004,53171.47932807794
30,-350,0.35000000000000003,54258.72476711363
30,-350,0.4,55062.95487729811
30,-350,0.45,55557.03921817117
30,-350,0.5,55723.710335825686
30,-350,0.55,55557.039218171165
30,-350,0.6000000000000001,55062.95487729811
30,-350,0.65,54258.72476711363
30,-350,0.7000000000000001,53171.47932807794
30,-350,0.75,51836.009614721566
30,-350,0.8,50292.15734280297
30,-350,0.8500000000000001,48582.136299760845
30,-350,0.9,46748.079140793365
30,-350,0.9500000000000001,44830.016360278096
30,-350,1.0,42864.39256601976
30,-300,0.0,43074.51213742181
30,-300,0.05,45049.77134243633
30,-300,0.1,46977.23639148352
30,-300,0.15000000000000002,48820.28402672045
30,-300,0.2,50538.687525855916
30,-300,0.25,52090.10770106824
30,-300,0.30000000000000004,53432.12383458812
30,-300,0.35000000000000003,54524.698908128885
30,-300,0.4,55332.87132277505
30,-300,0.45,55829.377645711225
30,-300,0.5,55996.86577864837
30,-300,0.55,55829.37764571122
30,-300,0.6000000000000001,55332.87132277505
30,-300,0.65,54524.698908128885
30,-300,0.7000000000000001,53432.12383458812
30,-300,0.75,52090.10770106824
30,-300,0.8,50538.687525855916
30,-300,0.8500000000000001,48820.28402672045
30,-300,0.9,46977.23639148352
30,-300,0.9500000000000001,45049.771342436325
30,-300,1.0,43074.51213742181
30,-250,0.0,43286.70185238449
30,-250,0.05,45271.69139831041
30,-250,0.1,47208.651349077045
30,-250,0.15000000000000002,49060.77803670431
30,-250,0.2,50787.64657770743
30,-250,0.25,52346.70921683705
30,-250,0.30000000000000004,53695.33626727083
30,-250,0.35000000000000003,54793.293484031
30,-250,0.4,55605.44704357692
30,-250,0.45,56104.39921046844
30,-250,0.5,56272.71240809984
30,-250,0.55,56104.399210468415
30,-250,0.6000000000000001,55605.44704357692
30,-250,0.65,54793.293484031
30,-250,0.7000000000000001,53695.33626727083
30,-250,0.75,52346.70921683705
30,-250,0.8,50787.64657770743
30,-250,0.8500000000000001,49060.77803670431
30,-250,0.9,47208.651349077045
30,-250,0.9500000000000001,45271.6913983104
30,-250,1.0,43286.70185238449
30,-200,0.0,43500.99245561411
30,-200,0.05,45495.808682460454
30,-200,0.1,47442.35754387446
30,-200,0.15000000000000002,49303.653175499865
30,-200,0.2,51039.070570666365
30,-200,0.25,52605.85134167288
30,-200,0.30000000000000004,53961.15476364344
30,-200,0.35000000000000003,55064.54741216977
30,-200,0.4,55880.721533891636
30,-200,0.45,56382.14376101529
30,-200,0.5,56551.29019229834
30,-200,0.55,56382.143761015286
30,-200,0.6000000000000001,55880.721533891636
30,-200,0.65,55064.54741216977
30,-200,0.7000000000000001,53961.15476364344
30,-200,0.75,52605.85134167288
30,-200,0.8,51039.070570666365
30,-200,0.8500000000000001,49303.653175499865
30,-200,0.9,47442.35754387446
30,-200,0.9500000000000001,45495.80868246045
30,-200,1.0,43500.99245561411
30,-150,0.0,43717.41530365199
30,-150,0.05,45722.155989338375
30,-150,0.1,47678.389173445976
30,-150,0.15000000000000002,49548.944982343164
30,-150,0.2,51292.99629489855
30,-150,0.25,52867.571995114035
30,-150,0.30000000000000004,54229.618220179
30,-150,0.35000000000000003,55338.500384369625
30,-150,0.4,56158.73507386126
30,-150,0.45,56662.6519389308
30,-150,0.5,56832.63989474759
30,-150,0.55,56662.651938930794
30,-150,0.6000000000000001,56158.73507386126
30,-150,0.65,55338.500384369625
30,-150,0.7000000000000001,54229.618220179
30,-150,0.75,52867.571995114035
30,-150,0.8,51292.99629489855
30,-150,0.8500000000000001,49548.944982343164
30,-150,0.9,47678.389173445976
30,-150,0.9500000000000001,45722.15598933837
30,-150,1.0,43717.41530365199
30,-100,0.0,43936.00238017025
30,-100,0.05,45950.76676928507
30,-100,0.1,47916.7811193132
30,-100,0.15000000000000002,49796.68970725486
30,-100,0.2,51549.46127637304
30,-100,0.25,53131.90985508961
30,-100,0.30000000000000004,54500.766311279884
30,-100,0.35000000000000003,55615.192886291465
30,-100,0.4,56439.52874923056
30,-100,0.45,56945.965198625454
30,-100,0.5,57116.80309422132
30,-100,0.55,56945.96519862543
30,-100,0.6000000000000001,56439.52874923056
30,-100,0.65,55615.192886291465
30,-100,0.7000000000000001,54500.766311279884
30,-100,0.75,53131.90985508961
30,-100,0.8,51549.46127637304
30,-100,0.8500000000000001,49796.68970725486
30,-100,0.9,47916.7811193132
30,-100,0.9500000000000001,45950.76676928505
30,-100,1.0,43936.00238017025
30,-50,0.0,44156.786311728894
30,-50,0.05,46181.67514501011
30,-50,0.1,48157.56896413387
30,-50,0.15000000000000002,50046.92432889936
30,-50,0.2,51808.50379534979
30,-50,0.25,53398.90437697448
30,-50,0.30000000000000004,54774.639508824
30,-50,0.35000000000000003,55894.666217378355
30,-50,0.4,56723.1444715885
30,-50,0.45,57232.12582776428
30,-50,0.5,57403.82220524757
30,-50,0.55,57232.12582776426
30,-50,0.6000000000000001,56723.1444715885
30,-50,0.65,55894.666217378355
30,-50,0.7000000000000001,54774.639508824
30,-50,0.75,53398.90437697448
30,-50,0.8,51808.50379534979
30,-50,0.8500000000000001,50046.92432889936
30,-50,0.9,48157.56896413387
30,-50,0.9500000000000001,46181.6751450101
30,-50,1.0,44156.786311728894
30,0,0.0,44379.80038401035
30,0,0.05,46414.91592857077
30,0,0.1,48400.78900940727
30,0,0.15000000000000002,50299.68657298471
30,0,0.2,52070.16290542731
30,0,0.25,53668.59581322183
30,0,0.30000000000000004,55051.27910230291
30,0,0.35000000000000003,56176.96251140551
30,0,0.4,57009.62499922278
30,0,0.45,57521.17696830854
30,0,0.5,57693.74049921346
30,0,0.55,57521.17696830853
30,0,0.6000000000000001,57009.62499922278
30,0,0.65,56176.96251140551
30,0,0.7000000000000001,55051.27910230291
30,0,0.75,53668.59581322183
30,0,0.8,52070.16290542731
30,0,0.8500000000000001,50299.68657298471
30,0,0.9,48400.78900940727
30,0,0.9500000000000001,46414.915928570765
30,0,1.0,44379.80038401035
30,50,0.0,44156.786311728894
30,50,0.05,46181.67514501011
30,50,0.1,48157.56896413387
30,50,0.15000000000000002,50046.92432889936
30,50,0.2,51808.50379534979
30,50,0.25,53398.90437697448
30,50,0.30000000000000004,54774.639508824
30,50,0.35000000000000003,55894.666217378355
30,50,0.4,56723.1444715885
30,50,0.45,57232.12582776428
30,50,0.5,57403.82220524757
30,50,0.55,57232.12582776426
30,50,0.6000000000000001,56723.1444715885
30,50,0.65,55894.666217378355
30,50,0.7000000000000001,54774.639508824
30,50,0.75,53398.90437697448
30,50,0.8,51808.50379534979
30,50,0.8500000000000001,50046.92432889936
30,50,0.9,48157.56896413387
30,50,0.9500000000000001,46181.6751450101
30,50,1.0,44156.786311728894
30,100,0.0,43936.00238017025
30,100,0.05,45950.76676928507
30,100,0.1,47916.7811193132
30,100,0.15000000000000002,49796.68970725486
30,100,0.2,51549.46127637304
30,100,0.25,53131.90985508961
30,100,0.30000000000000004,54500.766311279884
30,100,0.35000000000000003,55615.192886291465
30,100,0.4,56439.52874923056
30,100,0.45,56945.965198625454
30,100,0.5,57116.80309422132
30,100,0.55,56945.96519862543
30,100,0.6000000000000001,56439.52874923056
30,100,0.65,55615.192886291465
30,100,0.7000000000000001,54500.766311279884
30,100,0.75,53131.90985508961
30,100,0.8,51549.46127637304
30,100,0.8500000000000001,49796.68970725486
30,100,0.9,47916.7811193132
30,100,0.9500000000000001,45950.76676928505
30,100,1.0,43936.00238017025
30,150,0.0,43717.41530365199
30,150,0.05,45722.155989338375
30,150,0.1,47678.389173445976
30,150,0.15000000000000002,49548.944982343164
30,150,0.2,51292.99629489855
30,150,0.25,52867.571995114035
30,150,0.30000000000000004,54229.618220179
30,150,0.35000000000000003,55338.500384369625
30,150,0.4,56158.73507386126
30,150,0.45,56662.6519389308
30,150,0.5,56832.63989474759
30,150,0.55,56662.651938930794
30,150,0.6000000000000001,56158.73507386126
30,150,0.65,55338.500384369625
30,150,0.7000000000000001,54229.618220179
30,150,0.75,52867.571995114035
30,150,0.8,51292.99629489855
30,150,0.8500000000000001,49548.944982343164
30,150,0.9,47678.389173445976
30,150,0.9500000000000001,45722.15598933837
30,150,1.0,43717.41530365199
30,200,0.0,43500.99245561411
30,200,0.05,45495.808682460454
30,200,0.1,47442.35754387446
30,200,0.15000000000000002,49303.653175499865
30,200,0.2,51039.070570666365
30,200,0.25,52605.85134167288
30,200,0.30000000000000004,53961.15476364344
30,200,0.35000000000000003,55064.54741216977
30,200,0.4,55880.721533891636
30,200,0.45,56382.14376101529
30,200,0.5,56551.29019229834
30,200,0.55,56382.143761015286
30,200,0.6000000000000001,55880.721533891636
30,200,0.65,55064.54741216977
30,200,0.7000000000000001,53961.15476364344
30,200,0.75,52605.85134167288
30,200,0.8,51039.070570666365
30,200,0.8500000000000001,49303.653175499865
30,200,0.9,47442.35754387446
30,200,0.9500000000000001,45495.80868246045
30,200,1.0,43500.99245561411
30,250,0.0,43286.70185238449
30,250,0.05,45271.69139831041
30,250,0.1,47208.651349077045
30,250,0.15000000000000002,49060.77803670431
30,250,0.2,50787.64657770743
30,250,0.25,52346.70921683705
30,250,0.30000000000000004,53695.33626727083
30,250,0.35000000000000003,54793.293484031
30,250,0.4,55605.44704357692
30,250,0.45,56104.39921046844
30,250,0.5,56272.71240809984
30,250,0.55,56104.399210468415
30,250,0.6000000000000001,55605.44704357692
30,250,0.65,54793.293484031
30,250,0.7000000000000001,53695.33626727083
30,250,0.75,52346.70921683705
30,250,0.8,50787.64657770743
30,250,0.8500000000000001,49060.77803670431
30,250,0.9,47208.651349077045
30,250,0.9500000000000001,45271.6913983104
30,250,1.0,43286.70185238449
30,300,0.0,43074.51213742181
30,300,0.05,45049.77134243633
30,300,0.1,46977.23639148352
30,300,0.15000000000000002,48820.28402672045
30,300,0.2,50538.687525855916
30,300,0.25,52090.10770106824
30,300,0.30000000000000004,53432.12383458812
30,300,0.35000000000000003,54524.698908128885
30,300,0.4,55332.87132277505
30,300,0.45,55829.377645711225
30,300,0.5,55996.86577864837
30,300,0.55,55829.37764571122
30,300,0.6000000000000001,55332.87132277505
30,300,0.65,54524.698908128885
30,300,0.7000000000000001,53432.12383458812
30,300,0.75,52090.10770106824
30,300,0.8,50538.687525855916
30,300,0.8500000000000001,48820.28402672045
30,300,0.9,46977.23639148352
30,300,0.9500000000000001,45049.771342436325
30,300,1.0,43074.51213742181
30,350,0.0,42864.39256601976
30,350,0.05,44830.0163602781
30,350,0.1,46748.079140793365
30,350,0.15000000000000002,48582.136299760845
30,350,0.2,50292.15734280297
30,350,0.25,51836.009614721566
30,350,0.30000000000000004,53171.47932807794
30,350,0.35000000000000003,54258.72476711363
30,350,0.4,55062.95487729811
30,350,0.45,55557.03921817117
30,350,0.5,55723.710335825686
30,350,0.55,55557.039218171165
30,350,0.6000000000000001,55062.95487729811
30,350,0.65,54258.72476711363
30,350,0.7000000000000001,53171.47932807794
30,350,0.75,51836.009614721566
30,350,0.8,50292.15734280297
30,350,0.8500000000000001,48582.136299760845
30,350,0.9,46748.079140793365
30,350,0.9500000000000001,44830.016360278096
30,350,1.0,42864.39256601976
30,400,0.0,42656.31299045655
30,400,0.05,44612.394921635976
30,400,0.1,46521.146717779804
30,400,0.15000000000000002,48346.3006866552
30,400,0.2,50048.02065667285
30,400,0.25,51584.378500087
30,400,0.30000000000000004,52913.36535075717
30,400,0.35000000000000003,53995.332899312096
30,400,0.4,54795.65897983549
30,400,0.45,55287.34485303441
30,400,0.5,55453.206887593515
30,400,0.55,55287.3448530344
30,400,0.6000000000000001,54795.65897983549
30,400,0.65,53995.332899312096
30,400,0.7000000000000001,52913.36535075717
30,400,0.75,51584.378500087
30,400,0.8,50048.02065667285
30,400,0.8500000000000001,48346.3006866552
30,400,0.9,46521.146717779804
30,400,0.9500000000000001,44612.39492163597
30,400,1.0,42656.31299045655
30,450,0.0,42450.24384557512
30,450,0.05,44396.876105589436
30,450,0.1,46296.40687856348
30,450,0.15000000000000002,48112.74367850712
30,450,0.2,49806.24277910439
30,450,0.25,51335.17860395132
30,450,0.30000000000000004,52657.74522828975
30,450,0.35000000000000003,53734.485880474844
30,450,0.4,54530.94565143049
30,450,0.45,55020.256230556
30,450,0.5,55185.316999247654
30,450,0.55,55020.256230555984
30,450,0.6000000000000001,54530.94565143049
30,450,0.65,53734.485880474844
30,450,0.7000000000000001,52657.74522828975
30,450,0.75,51335.17860395132
30,450,0.8,49806.24277910439
30,450,0.8500000000000001,48112.74367850712
30,450,0.9,46296.40687856348
30,450,0.9500000000000001,44396.87610558943
30,450,1.0,42450.24384557512
30,500,0.0,42246.156134779085
30,500,0.05,44183.42958585102
30,500,0.1,46073.82799933961
30,500,0.15000000000000002,47881.43241082198
30,500,0.2,49566.78968882023
30,500,0.25,51088.37486066308
30,500,0.30000000000000004,52404.58299161528
30,500,0.35000000000000003,53476.14700604948
30,500,0.4,54268.77764349091
30,500,0.45,54755.735767909086
30,500,0.5,54920.0029752128
30,500,0.55,54755.73576790907
30,500,0.6000000000000001,54268.77764349091
30,500,0.65,53476.14700604948
30,500,0.7000000000000001,52404.58299161528
30,500,0.75,51088.37486066308
30,500,0.8,49566.78968882023
30,500,0.8500000000000001,47881.43241082198
30,500,0.9,46073.82799933961
30,500,0.9500000000000001,44183.429585851016
30,500,1.0,42246.156134779085
30,550,0.0,42044.02141643086
30,550,0.05,43972.025616540726
30,550,0.1,45853.37906154373
30,550,0.15000000000000002,47652.33464809078
30,550,0.2,49329.628015667986
30,550,0.25,50843.93287568384
30,550,0.30000000000000004,52153.84336007644
30,550,0.35000000000000003,53220.28027396313
30,550,0.4,54009.11842031633
30,550,0.45,54493.74660155545
30,550,0.5,54657.22784136013
30,550,0.55,54493.74660155544
30,550,0.6000000000000001,54009.11842031633
30,550,0.65,53220.28027396313
30,550,0.7000000000000001,52153.84336007644
30,550,0.75,50843.93287568384
30,550,0.8,49329.628015667986
30,550,0.8500000000000001,47652.33464809078
30,550,0.9,45853.37906154373
30,550,0.9500000000000001,43972.02561654072
30,550,1.0,42044.02141643086
30,600,0.0,41843.81179063833
30,600,0.05,43762.63501836672
30,600,0.1,45635.029637441134
30,600,0.15000000000000002,47425.418768814154
30,600,0.2,49094.72502511717
30,600,0.25,50601.818909609145
30,600,0.30000000000000004,51905.491725028456
30,600,0.35000000000000003,52966.85036789662
30,600,0.4,53751.93214212434
30,600,0.45,54234.252570119475
30,600,0.5,54396.95532782983
30,600,0.55,54234.25257011945
30,600,0.6000000000000001,53751.93214212434
30,600,0.65,52966.85036789662
30,600,0.7000000000000001,51905.491725028456
30,600,0.75,50601.818909609145
30,600,0.8,49094.72502511717
30,600,0.8500000000000001,47425.418768814154
30,600,0.9,45635.029637441134
30,600,0.9500000000000001,43762.63501836671
30,600,1.0,41843.81179063833
30,650,0.0,41645.499886417296
30,650,0.05,43555.22916519911
30,650,0.1,45418.74987612626
30,650,0.15000000000000002,47200.653750952486
30,650,0.2,48862.048603197196
30,650,0.25,50361.99986264418
30,650,0.30000000000000004,51659.49413391458
30,650,0.35000000000000003,52715.82264103456
30,650,0.4,53497.18364855977
30,650,0.45,53977.21819774925
30,650,0.5,54139.149852342496
30,650,0.55,53977.21819774923
30,650,0.6000000000000001,53497.18364855977
30,650,0.65,52715.82264103456
30,650,0.7000000000000001,51659.49413391458
30,650,0.75,50361.99986264418
30,650,0.8,48862.048603197196
30,650,0.8500000000000001,47200.653750952486
30,650,0.9,45418.74987612626
30,650,0.9500000000000001,43555.2291651991
30,650,1.0,41645.499886417296
30,700,0.0,41449.05884921721
30,700,0.05,43349.779971023636
30,700,0.1,45204.51048991811
30,700,0.15000000000000002,46978.00915778761
30,700,0.2,48631.567241861354
30,700,0.25,50124.44325951849
30,700,0.30000000000000004,51415.817274792345
30,700,0.35000000000000003,52467.163100274964
30,700,0.4,53244.83844267034
30,700,0.45,53722.60867794854
30,700,0.5,53883.776503982386
30,700,0.55,53722.60867794853
30,700,0.6000000000000001,53244.83844267034
30,700,0.65,52467.163100274964
30,700,0.7000000000000001,51415.817274792345
30,700,0.75,50124.44325951849
30,700,0.8,48631.567241861354
30,700,0.8500000000000001,46978.00915778761
30,700,0.9,45204.51048991811
30,700,0.9500000000000001,43349.77997102363
30,700,1.0,41449.05884921721
40,-400,0.0,54958.43935712518
40,-400,0.05,57478.65741292256
40,-400,0.1,59937.89527203251
40,-400,0.15000000000000002,62289.42560092654
40,-400,0.2,64481.92343345012
40,-400,0.25,66461.36852489557
40,-400,0.30000000000000004,68173.63660712093
40,-400,0.35000000000000003,69567.64475585466
40,-400,0.4,70598.78573543749
40,-400,0.45,71232.27434123901
40,-400,0.5,71445.97116426274
40,-400,0.55,71232.27434123901
40,-400,0.6000000000000001,70598.78573543749
40,-400,0.65,69567.64475585466
40,-400,0.7000000000000001,68173.63660712093
40,-400,0.75,66461.36852489557
40,-400,0.8,64481.92343345012
40,-400,0.8500000000000001,62289.42560092654
40,-400,0.9,59937.89527203251
40,-400,0.9500000000000001,57478.657412922556
40,-400,1.0,54958.43935712518
40,-350,0.0,55226.52930520872
40,-350,0.05,57759.041107619756
40,-350,0.1,60230.27524896925
40,-350,0.15000000000000002,62593.27645751643
40,-350,0.2,64796.46940141818
40,-350,0.25,66785.570322578
40,-350,0.30000000000000004,68506.19093203373
40,-350,0.35000000000000003,69906.99912051737
40,-350,0.4,70943.17005609817
40,-350,0.45,71579.74885022068
40,-350,0.5,71794.48809677134
40,-350,0.55,71579.74885022067
40,-350,0.6000000000000001,70943.17005609817
40,-350,0.65,69906.99912051737
40,-350,0.7000000000000001,68506.19093203373
40,-350,0.75,66785.570322578
40,-350,0.8,64796.46940141818
40,-350,0.8500000000000001,62593.27645751643
40,-350,0.9,60230.27524896925
40,-350,0.9500000000000001,57759.04110761974
40,-350,1.0,55226.52930520872
40,-300,0.0,55497.2475861166
40,-300,0.05,58042.17366206887
40,-300,0.1,60525.521696268115
40,-300,0.15000000000000002,62900.106244072886
40,-300,0.2,65114.09915338591
40,-300,0.25,67112.9505692573
40,-300,0.30000000000000004,68842.00559346525
40,-300,0.35000000000000003,70249.68048875521
40,-300,0.4,71290.93069362806
40,-300,0.45,71930.62997203549
40,-300,0.5,72146.42186195159
40,-300,0.55,71930.62997203546
40,-300,0.6000000000000001,71290.93069362806
40,-300,0.65,70249.68048875521
40,-300,0.7000000000000001,68842.00559346525
40,-300,0.75,67112.9505692573
40,-300,0.8,65114.09915338591
40,-300,0.8500000000000001,62900.106244072886
40,-300,0.9,60525.521696268115
40,-300,0.9500000000000001,58042.17366206885
40,-300,1.0,55497.2475861166
40,-250,0.0,55770.63304220585
40,-250,0.05,58328.09569981305
40,-250,0.1,60823.67697556009
40,-250,0.15000000000000002,63209.95898419148
40,-250,0.2,65434.858262515896
40,-250,0.25,67443.55623708616
40,-250,0.30000000000000004,69181.12877372863
40,-250,0.35000000000000003,70595.73802810868
40,-250,0.4,71642.11754433559
40,-250,0.45,72284.96805071547
40,-250,0.5,72501.82295486762
40,-250,0.55,72284.96805071546
40,-250,0.6000000000000001,71642.11754433559
40,-250,0.65,70595.73802810868
40,-250,0.7000000000000001,69181.12877372863
40,-250,0.75,67443.55623708616
40,-250,0.8,65434.858262515896
40,-250,0.8500000000000001,63209.95898419148
40,-250,0.9,60823.67697556009
40,-250,0.9500000000000001,58328.09569981304
40,-250,1.0,55770.63304220585
40,-200,0.0,56046.72528498905
40,-200,0.05,58616.84864882202
40,-200,0.1,61124.784287320275
40,-200,0.15000000000000002,63522.87957322212
40,-200,0.2,65758.79320440952
40,-200,0.25,67777.43522835885
40,-200,0.30000000000000004,69523.60960924214
40,-200,0.35000000000000003,70945.22187973298
40,-200,0.4,71996.78149257485
40,-200,0.45,72642.81442720415
40,-200,0.5,72860.74287048577
40,-200,0.55,72642.81442720414
40,-200,0.6000000000000001,71996.78149257485
40,-200,0.65,70945.22187973298
40,-200,0.7000000000000001,69523.60960924214
40,-200,0.75,67777.43522835885
40,-200,0.8,65758.79320440952
40,-200,0.8500000000000001,63522.87957322212
40,-200,0.9,61124.784287320275
40,-200,0.9500000000000001,58616.84864882201
40,-200,1.0,56046.72528498905
40,-150,0.0,56325.56471426761
40,-150,0.05,58908.47476150274
40,-150,0.1,61428.88769173482
40,-150,0.15000000000000002,63838.91379995457
40,-150,0.2,66085.95137955586
40,-150,0.25,68114.6363986492
40,-150,0.30000000000000004,69869.49821426324
40,-150,0.35000000000000003,71298.18318261723
40,-150,0.4,72354.974435324
40,-150,0.45,73004.22146415543
40,-150,0.5,73223.23412854789
40,-150,0.55,73004.22146415542
40,-150,0.6000000000000001,72354.974435324
40,-150,0.65,71298.18318261723
40,-150,0.7000000000000001,69869.49821426324
40,-150,0.75,68114.6363986492
40,-150,0.8,66085.95137955586
40,-150,0.8500000000000001,63838.91379995457
40,-150,0.9,61428.88769173482
40,-150,0.9500000000000001,58908.47476150272
40,-150,1.0,56325.56471426761
40,-100,0.0,56607.192537838935
40,-100,0.05,59203.01713531024
40,-100,0.1,61736.03213019348
40,-100,0.15000000000000002,64158.10836895434
40,-100,0.2,66416.38113645362
40,-100,0.25,68455.20958064245
40,-100,0.30000000000000004,70218.84570533456
40,-100,0.35000000000000003,71654.67409853032
40,-100,0.4,72716.7493075006
40,-100,0.45,73369.24257147619
40,-100,0.5,73589.35029919063
40,-100,0.55,73369.24257147619
40,-100,0.6000000000000001,72716.7493075006
40,-100,0.65,71654.67409853032
40,-100,0.7000000000000001,70218.84570533456
40,-100,0.75,68455.20958064245
40,-100,0.8,66416.38113645362
40,-100,0.8500000000000001,64158.10836895434
